dept,muni_rel,muni_code,muni_name,year,agro_strict_bob,p10_agropecuario_bob,p12_microriegos_bob,p18_caminos_vecinales_bob,p32_recursos_hidricos_bob,rural_infra_bob,rural_total_bob,total_presupuesto_bob,agro_strict_bob_mm,p10_agropecuario_bob_mm,p12_microriegos_bob_mm,p18_caminos_vecinales_bob_mm,p32_recursos_hidricos_bob_mm,rural_infra_bob_mm,rural_total_bob_mm,total_presupuesto_bob_mm,agro_share_pct,p10_share_pct
La Paz,31,1202,Palca,2020,2e+05,2e+05,,1439988,,8657227,8857227,47943208,0.2,0.2,,1.439988,,8.657227,8.857227,47.943208,0.417160236753452,0.417160236753452
La Paz,31,1202,Palca,2021,120000,70000,50000,1100000,,1263738,1383738,37098425,0.12,0.07,0.05,1.1,,1.263738,1.383738,37.098425,0.323463866727496,0.188687255591039
La Paz,32,1203,Mecapaca,2012,366651,167494,,438778,199157,588778,955429,21362701,0.366651,0.167494,,0.438778,0.199157,0.588778,0.955429,21.362701,1.71631386873785,0.784048796076863
La Paz,32,1203,Mecapaca,2013,52117,52117,,4e+05,,450000,502117,26519147,0.052117,0.052117,,0.4,,0.45,0.502117,26.519147,0.196525928982557,0.196525928982557
La Paz,32,1203,Mecapaca,2014,220106,120296,99810,267583,,3019480,3239586,26813211,0.220106,0.120296,0.09981,0.267583,,3.01948,3.239586,26.813211,0.820886390667645,0.448644513333371
La Paz,32,1203,Mecapaca,2015,200224,185055,15169,1439867,,5842103,6042327,52994753,0.200224,0.185055,0.015169,1.439867,,5.842103,6.042327,52.994753,0.377818536110547,0.349194947658309
La Paz,32,1203,Mecapaca,2016,622775,1e+05,522775,594465,,1910990,2553765,36836896,0.622775,0.1,0.522775,0.594465,,1.91099,2.553765,36.836896,1.69062833089954,0.271466955304812
La Paz,32,1203,Mecapaca,2017,1e+05,1e+05,,2e+05,,1231569,1351569,29885027,0.1,0.1,,0.2,,1.231569,1.351569,29.885027,0.334615725794727,0.334615725794727
La Paz,32,1203,Mecapaca,2018,299244,20000,279244,490829,,1436927,1756171,40098488,0.299244,0.02,0.279244,0.490829,,1.436927,1.756171,40.098488,0.746272527782095,0.0498771923769295
La Paz,32,1203,Mecapaca,2019,151111,20000,131111,499399,,1774003,1945114,44406911,0.151111,0.02,0.131111,0.499399,,1.774003,1.945114,44.406911,0.340287123326367,0.045038034732927
La Paz,32,1203,Mecapaca,2020,20000,20000,,1481726,,3761909,3801909,42028167,0.02,0.02,,1.481726,,3.761909,3.801909,42.028167,0.0475871336477748,0.0475871336477748
La Paz,32,1203,Mecapaca,2021,70000,20000,50000,592191,,1512246,1602246,29766761,0.07,0.02,0.05,0.592191,,1.512246,1.602246,29.766761,0.235161628771098,0.0671890367917423
La Paz,33,1204,Achocalla,2012,887989,230000,657989,733200,,1322000,3656757,33460042,0.887989,0.23,0.657989,0.7332,,1.322,3.656757,33.460042,2.65387891623089,0.6873870630527
La Paz,33,1204,Achocalla,2013,318743,210000,108743,680000,,1210000,2028743,30882457,0.318743,0.21,0.108743,0.68,,1.21,2.028743,30.882457,1.03211671273435,0.67999770873153
La Paz,33,1204,Achocalla,2014,424837,240000,184837,5e+05,,1748640,2448477,38396140,0.424837,0.24,0.184837,0.5,,1.74864,2.448477,38.39614,1.10645757620427,0.625062831836742
La Paz,33,1204,Achocalla,2015,301843,2e+05,101843,453200,,1344400,1846243,50566870,0.301843,0.2,0.101843,0.4532,,1.3444,1.846243,50.56687,0.596918496240721,0.39551587828157
La Paz,33,1204,Achocalla,2016,3e+05,2e+05,1e+05,868960,,2667599,3138879,56892889,0.3,0.2,0.1,0.86896,,2.667599,3.138879,56.892889,0.527306672719679,0.351537781813119
La Paz,33,1204,Achocalla,2017,265000,215000,50000,882160,,1877140,2289360,61738450,0.265,0.215,0.05,0.88216,,1.87714,2.28936,61.73845,0.429230082711827,0.348243274652992
La Paz,33,1204,Achocalla,2018,396000,346000,50000,1045520,,2162440,2719520,66289820,0.396,0.346,0.05,1.04552,,2.16244,2.71952,66.28982,0.597376791790957,0.521950429191088
La Paz,33,1204,Achocalla,2019,1573501,393520,1179981,1044058,,5612480,7333001,80024267,1.573501,0.39352,1.179981,1.044058,,5.61248,7.333001,80.024267,1.96627980360008,0.491750833531534
La Paz,33,1204,Achocalla,2020,445000,445000,,2252890,,9216310,9816250,115052259,0.445,0.445,,2.25289,,9.21631,9.81625,115.052259,0.386780758472548,0.386780758472548
La Paz,33,1204,Achocalla,2021,2731045,457700,2273345,4484164,,10895845,13789780,118943986,2.731045,0.4577,2.273345,4.484164,,10.895845,13.78978,118.943986,2.29607657506955,0.384802977764677
La Paz,34,1205,El Alto,2012,38147512,1986058,646686,15226803,35514768,409148837,479473065,1707595445,38.147512,1.986058,0.646686,15.226803,35.514768,409.148837,479.473065,1707.595445,2.23399003034937,0.116307290805639
La Paz,34,1205,El Alto,2013,18669729,3169729,660000,80000,14840000,199964183,280961909,1656607532,18.669729,3.169729,0.66,0.08,14.84,199.964183,280.961909,1656.607532,1.12698564019326,0.191338560206426
La Paz,34,1205,El Alto,2014,1331117,,1331117,219043746,,448429710,449960827,2501792158,1.331117,,1.331117,219.043746,,448.42971,449.960827,2501.792158,0.0532065381907716,
La Paz,34,1205,El Alto,2015,450000,450000,,5491614,,219510523,258449915,2752392258,0.45,0.45,,5.491614,,219.510523,258.449915,2752.392258,0.016349413812368,0.016349413812368
La Paz,34,1205,El Alto,2016,,,,103467887,,245006763,246455105,2044869118,,,,103.467887,,245.006763,246.455105,2044.869118,,
La Paz,34,1205,El Alto,2017,,,,4139125,,302897359,303162198,2177369262,,,,4.139125,,302.897359,303.162198,2177.369262,,
La Paz,34,1205,El Alto,2018,2919500,2919500,,84232167,,318009617,328320413,2507659817,2.9195,2.9195,,84.232167,,318.009617,328.320413,2507.659817,0.116423287569073,0.116423287569073
La Paz,34,1205,El Alto,2019,683421,683421,,28700000,,208582999,215571304,2470013941,0.683421,0.683421,,28.7,,208.582999,215.571304,2470.013941,0.027668710230976,0.027668710230976
La Paz,34,1205,El Alto,2020,658421,658421,,24910651,,228448305,231004313,2412805910,0.658421,0.658421,,24.910651,,228.448305,231.004313,2412.80591,0.027288601924885,0.027288601924885
La Paz,34,1205,El Alto,2021,575000,575000,,9647530,,300225936,302442866,2083884345,0.575,0.575,,9.64753,,300.225936,302.442866,2083.884345,0.0275927021276222,0.0275927021276222
La Paz,35,1206,Viacha,2012,3148896,437585,2560095,750720,151216,10454104,13803000,125625915,3.148896,0.437585,2.560095,0.75072,0.151216,10.454104,13.803,125.625915,2.50656562382053,0.348323831113986
La Paz,35,1206,Viacha,2013,1171563,375000,705347,4492374,91216,13970475,15877038,153557179,1.171563,0.375,0.705347,4.492374,0.091216,13.970475,15.877038,153.557179,0.762949025001299,0.244208706126335
La Paz,35,1206,Viacha,2014,1195000,1105000,90000,2957140,,5745251,8240251,177347956,1.195,1.105,0.09,2.95714,,5.745251,8.240251,177.347956,0.673816618444703,0.623068923331713
La Paz,35,1206,Viacha,2015,2137512,1550000,587512,17702393,,23889333,27426845,306002721,2.137512,1.55,0.587512,17.702393,,23.889333,27.426845,306.002721,0.698527121920592,0.506531443555366
La Paz,35,1206,Viacha,2016,4213646,2410000,1803646,3312343,,7182548,12246194,214222022,4.213646,2.41,1.803646,3.312343,,7.182548,12.246194,214.222022,1.96695277201706,1.1250010514792
La Paz,35,1206,Viacha,2017,2431000,2351000,80000,730000,,6857650,9673650,197909233,2.431,2.351,0.08,0.73,,6.85765,9.67365,197.909233,1.22834087280809,1.18791830192177
La Paz,35,1206,Viacha,2018,1634609,1564609,70000,920000,,13692224,15726833,207206313,1.634609,1.564609,0.07,0.92,,13.692224,15.726833,207.206313,0.788879921819757,0.755097167333893
La Paz,35,1206,Viacha,2019,2060093,2010093,50000,4245000,,12885185,15345278,238675401,2.060093,2.010093,0.05,4.245,,12.885185,15.345278,238.675401,0.863135870461992,0.842186916447246
La Paz,35,1206,Viacha,2020,1665391,1665391,,2199522,,8172742,10198133,238373672,1.665391,1.665391,,2.199522,,8.172742,10.198133,238.373672,0.698647206307247,0.698647206307247
La Paz,35,1206,Viacha,2021,3991291,770391,,2050000,3220900,4486003,8762294,188315239,3.991291,0.770391,,2.05,3.2209,4.486003,8.762294,188.315239,2.11947318825324,0.409096472537732
La Paz,36,1207,Guaqui,2012,849602,787615,61987,887489,,1303317,8544521,11902231,0.849602,0.787615,0.061987,0.887489,,1.303317,8.544521,11.902231,7.13817434731354,6.61737282699353
La Paz,36,1207,Guaqui,2013,403396,221409,181987,1061177,,1329308,7442895,13514395,0.403396,0.221409,0.181987,1.061177,,1.329308,7.442895,13.514395,2.98493569264477,1.63831973240386
La Paz,36,1207,Guaqui,2014,351732,241732,110000,1036866,,1368337,7557029,12724950,0.351732,0.241732,0.11,1.036866,,1.368337,7.557029,12.72495,2.7641130220551,1.89966954683515
La Paz,36,1207,Guaqui,2015,2092498,1992498,1e+05,1116519,,1286322,10710609,16349615,2.092498,1.992498,0.1,1.116519,,1.286322,10.710609,16.349615,12.7984542755288,12.1868190780028
La Paz,36,1207,Guaqui,2016,35000,15000,20000,1169813,,1269813,6469101,11658908,0.035,0.015,0.02,1.169813,,1.269813,6.469101,11.658908,0.300199641338623,0.128656989145124
La Paz,36,1207,Guaqui,2017,25000,10000,15000,1098327,,1178327,6271173,10809482,0.025,0.01,0.015,1.098327,,1.178327,6.271173,10.809482,0.231278427587927,0.0925113710351708
La Paz,36,1207,Guaqui,2018,273279,258279,15000,3197479,,3348479,11987170,17681155,0.273279,0.258279,0.015,3.197479,,3.348479,11.98717,17.681155,1.54559473066098,1.46075864387819
La Paz,36,1207,Guaqui,2019,187862,172862,15000,1123267,,1274267,10617850,19943555,0.187862,0.172862,0.015,1.123267,,1.274267,10.61785,19.943555,0.941968470515913,0.866756202693051
La Paz,36,1207,Guaqui,2020,81474,66474,15000,1276929,,1929734,8471102,13135670,0.081474,0.066474,0.015,1.276929,,1.929734,8.471102,13.13567,0.620250051957761,0.506057171046471
La Paz,36,1207,Guaqui,2021,25000,10000,15000,1005705,,1200705,5632575,9112730,0.025,0.01,0.015,1.005705,,1.200705,5.632575,9.11273,0.274341498102106,0.109736599240842
La Paz,37,1208,Tiahuanacu,2012,299400,219400,80000,738000,,1244280,1573680,27476102,0.2994,0.2194,0.08,0.738,,1.24428,1.57368,27.476102,1.08967421943622,0.798512103354399
La Paz,37,1208,Tiahuanacu,2013,1814827,409400,1405427,278500,,488500,2459952,32930062,1.814827,0.4094,1.405427,0.2785,,0.4885,2.459952,32.930062,5.51115573362723,1.24324090249208
La Paz,37,1208,Tiahuanacu,2014,1773866,967255,806611,675000,,2561646,4385512,29507220,1.773866,0.967255,0.806611,0.675,,2.561646,4.385512,29.50722,6.01163376285533,3.27802822495647
La Paz,37,1208,Tiahuanacu,2015,1549422,1251917,297505,320000,,2115219,3954641,28589126,1.549422,1.251917,0.297505,0.32,,2.115219,3.954641,28.589126,5.41962003315526,4.37899710540294
La Paz,37,1208,Tiahuanacu,2016,1035431,946449,38982,359531,50000,1746300,2917000,23859210,1.035431,0.946449,0.038982,0.359531,0.05,1.7463,2.917,23.85921,4.33975391473565,3.96680778617565
La Paz,37,1208,Tiahuanacu,2017,1152461,1085797,10001,360000,56663,971686,2196147,19678330,1.152461,1.085797,0.010001,0.36,0.056663,0.971686,2.196147,19.67833,5.85649798534733,5.51772940081806
La Paz,37,1208,Tiahuanacu,2018,969366,826643,142723,446247,,1144528,2166894,23643352,0.969366,0.826643,0.142723,0.446247,,1.144528,2.166894,23.643352,4.09995164814194,3.49630204718857
La Paz,37,1208,Tiahuanacu,2019,525289,285355,239934,360000,,938023,1520312,22036598,0.525289,0.285355,0.239934,0.36,,0.938023,1.520312,22.036598,2.38371185969813,1.29491403346379
La Paz,37,1208,Tiahuanacu,2020,1071804,1003581,,2320531,68223,2727695,3956769,24761609,1.071804,1.003581,,2.320531,0.068223,2.727695,3.956769,24.761609,4.3284909312638,4.0529716788598
La Paz,37,1208,Tiahuanacu,2021,686254,504608,181646,360000,,747915,1434169,18578672,0.686254,0.504608,0.181646,0.36,,0.747915,1.434169,18.578672,3.69377316096651,2.71606065277432
La Paz,38,1209,Desaguadero,2012,1023133,993133,30000,703169,,921856,2064989,8931203,1.023133,0.993133,0.03,0.703169,,0.921856,2.064989,8.931203,11.4557131889176,11.1198121910341
La Paz,38,1209,Desaguadero,2013,226377,166377,60000,595640,,789267,1145644,8254915,0.226377,0.166377,0.06,0.59564,,0.789267,1.145644,8.254915,2.74232987256683,2.01549016555591
La Paz,38,1209,Desaguadero,2014,584210,554210,30000,769013,,934013,1666660,11955536,0.58421,0.55421,0.03,0.769013,,0.934013,1.66666,11.955536,4.88652286271398,4.63559308424148
La Paz,38,1209,Desaguadero,2015,1214948,1184948,30000,963216,,4419765,5783713,23067921,1.214948,1.184948,0.03,0.963216,,4.419765,5.783713,23.067921,5.26682920407088,5.13677847258104
La Paz,38,1209,Desaguadero,2016,340075,150000,190075,1145227,,1290227,1630302,11943664,0.340075,0.15,0.190075,1.145227,,1.290227,1.630302,11.943664,2.84732557781264,1.25589601314973
La Paz,38,1209,Desaguadero,2017,150000,150000,,1024369,,1160683,1610683,18429751,0.15,0.15,,1.024369,,1.160683,1.610683,18.429751,0.813901392373668,0.813901392373668
La Paz,38,1209,Desaguadero,2018,215721,215721,,1523659,,1683659,2199380,15639160,0.215721,0.215721,,1.523659,,1.683659,2.19938,15.63916,1.37936436483801,1.37936436483801
La Paz,38,1209,Desaguadero,2019,189645,189645,,1071191,,2011191,2510836,31662557,0.189645,0.189645,,1.071191,,2.011191,2.510836,31.662557,0.598956679335785,0.598956679335785
La Paz,38,1209,Desaguadero,2020,143000,143000,,1093907,,1263907,1716907,14409048,0.143,0.143,,1.093907,,1.263907,1.716907,14.409048,0.99243197746305,0.99243197746305
La Paz,38,1209,Desaguadero,2021,143000,143000,,867824,,987824,1440824,9927465,0.143,0.143,,0.867824,,0.987824,1.440824,9.927465,1.44044829168373,1.44044829168373
La Paz,39,1210,Caranavi,2012,4084619,3714968,369651,355606,,14733193,19488203,111310249,4.084619,3.714968,0.369651,0.355606,,14.733193,19.488203,111.310249,3.66958032768393,3.33748961427622
La Paz,39,1210,Caranavi,2013,4918680,4623680,295000,660036,,12409629,18018309,122420936,4.91868,4.62368,0.295,0.660036,,12.409629,18.018309,122.420936,4.01784217692961,3.77687032224619
La Paz,39,1210,Caranavi,2014,1434460,1108141,326319,1e+05,,8717468,10831928,111108643,1.43446,1.108141,0.326319,0.1,,8.717468,10.831928,111.108643,1.29104267793101,0.997349054114539
La Paz,39,1210,Caranavi,2015,2172925,1716872,456053,4e+05,,10623738,13746663,145396077,2.172925,1.716872,0.456053,0.4,,10.623738,13.746663,145.396077,1.49448667724371,1.18082415662425
La Paz,39,1210,Caranavi,2016,5300243,4715873,584370,273834,,14447201,20167444,120843825,5.300243,4.715873,0.58437,0.273834,,14.447201,20.167444,120.843825,4.38602717184763,3.90245260773565
La Paz,39,1210,Caranavi,2017,2730443,2294925,435518,400401,,13328624,16909067,117312608,2.730443,2.294925,0.435518,0.400401,,13.328624,16.909067,117.312608,2.32749322221189,1.95624753308698
La Paz,39,1210,Caranavi,2018,2370799,2033431,337368,330714,,16602086,20037885,127846304,2.370799,2.033431,0.337368,0.330714,,16.602086,20.037885,127.846304,1.85441340564683,1.59052779499985
La Paz,39,1210,Caranavi,2019,730757,2378,728379,,,9256438,9987195,76015275,0.730757,0.002378,0.728379,,,9.256438,9.987195,76.015275,0.961329153910184,0.00312831861754101
La Paz,39,1210,Caranavi,2020,850000,,850000,2e+05,,17998930,19753430,113631681,0.85,,0.85,0.2,,17.99893,19.75343,113.631681,0.748030824255781,
La Paz,39,1210,Caranavi,2021,441111,,441111,2e+05,,9961352,11416819,75160536,0.441111,,0.441111,0.2,,9.961352,11.416819,75.160536,0.586891769904355,
La Paz,40,1211,Sica Sica (Villa Aroma),2012,1823711,287700,1190591,236300,345420,1155300,3100491,38259274,1.823711,0.2877,1.190591,0.2363,0.34542,1.1553,3.100491,38.259274,4.76671616926134,0.751974540865569
La Paz,40,1211,Sica Sica (Villa Aroma),2013,1005849,692420,313429,696413,,2329393,3400042,59429844,1.005849,0.69242,0.313429,0.696413,,2.329393,3.400042,59.429844,1.69249813275633,1.16510485876423
La Paz,40,1211,Sica Sica (Villa Aroma),2014,140973,65890,75083,450000,,1493950,1712423,56625655,0.140973,0.06589,0.075083,0.45,,1.49395,1.712423,56.625655,0.248956060640711,0.116360684922762
La Paz,40,1211,Sica Sica (Villa Aroma),2015,60000,60000,,150000,,2126000,2417100,73173408,0.06,0.06,,0.15,,2.126,2.4171,73.173408,0.0819970008776959,0.0819970008776959
La Paz,40,1211,Sica Sica (Villa Aroma),2016,680820,680820,,338160,,1057136,1787956,62961964,0.68082,0.68082,,0.33816,,1.057136,1.787956,62.961964,1.08131950902929,1.08131950902929
La Paz,40,1211,Sica Sica (Villa Aroma),2017,705855,705855,,283070,,2613575,3359430,50926623,0.705855,0.705855,,0.28307,,2.613575,3.35943,50.926623,1.38602357356387,1.38602357356387
La Paz,40,1211,Sica Sica (Villa Aroma),2018,1194715,465698,494016,3167105,235001,3631160,4865875,61187953,1.194715,0.465698,0.494016,3.167105,0.235001,3.63116,4.865875,61.187953,1.95253304192085,0.761094263114179
La Paz,40,1211,Sica Sica (Villa Aroma),2019,269165,50000,219165,70000,,1790000,2059165,50409742,0.269165,0.05,0.219165,0.07,,1.79,2.059165,50.409742,0.533954329700795,0.0991871769548037
La Paz,40,1211,Sica Sica (Villa Aroma),2020,,,,3732962,,10845986,10845986,60053881,,,,3.732962,,10.845986,10.845986,60.053881,,
La Paz,40,1211,Sica Sica (Villa Aroma),2021,1841314,1554270,287044,60000,,1231278,3092592,40812659,1.841314,1.55427,0.287044,0.06,,1.231278,3.092592,40.812659,4.51162468978069,3.8083036932242
La Paz,41,1212,Umala,2012,373678,343678,,1301522,30000,1636522,2030200,17014354,0.373678,0.343678,,1.301522,0.03,1.636522,2.0302,17.014354,2.19625147096387,2.01992976048341
La Paz,41,1212,Umala,2013,151376,,70000,1322457,81376,1852457,2003833,13463188,0.151376,,0.07,1.322457,0.081376,1.852457,2.003833,13.463188,1.12436965152682,
La Paz,41,1212,Umala,2014,141586,,70000,1508194,71586,1738194,1879780,13114873,0.141586,,0.07,1.508194,0.071586,1.738194,1.87978,13.114873,1.07958346222644,
La Paz,41,1212,Umala,2015,858786,709200,80000,1524008,69586,1804008,2662794,24075568,0.858786,0.7092,0.08,1.524008,0.069586,1.804008,2.662794,24.075568,3.56704356881632,2.94572489421641
La Paz,41,1212,Umala,2016,277104,203241,10000,1612584,63863,1930095,2207199,19070914,0.277104,0.203241,0.01,1.612584,0.063863,1.930095,2.207199,19.070914,1.45301897958325,1.06571190033157
La Paz,41,1212,Umala,2017,75965,,30000,1799543,45965,1969543,2085838,13406583,0.075965,,0.03,1.799543,0.045965,1.969543,2.085838,13.406583,0.566624620158619,
La Paz,41,1212,Umala,2018,409032,331886,30000,1959455,47146,3557874,3966906,19733618,0.409032,0.331886,0.03,1.959455,0.047146,3.557874,3.966906,19.733618,2.07276739622709,1.68183046818885
La Paz,41,1212,Umala,2019,104471,54992,20000,1323722,29479,1573722,1678193,17320438,0.104471,0.054992,0.02,1.323722,0.029479,1.573722,1.678193,17.320438,0.603166040027394,0.317497744572048
La Paz,41,1212,Umala,2020,1849435,1806980,20000,1382666,22455,1632666,3482101,18738266,1.849435,1.80698,0.02,1.382666,0.022455,1.632666,3.482101,18.738266,9.86983000454791,9.64326154832043
La Paz,41,1212,Umala,2021,934152,896528,15000,1007957,22624,1195457,2129609,12675191,0.934152,0.896528,0.015,1.007957,0.022624,1.195457,2.129609,12.675191,7.36992444532,7.07309262637541
La Paz,42,1213,Ayo Ayo,2012,652607,590232,62375,241829,,563256,1215863,11890983,0.652607,0.590232,0.062375,0.241829,,0.563256,1.215863,11.890983,5.4882510554426,4.9636939183245
La Paz,42,1213,Ayo Ayo,2013,1025078,674976,150882,124825,199220,124825,1149903,11669872,1.025078,0.674976,0.150882,0.124825,0.19922,0.124825,1.149903,11.669872,8.78396952425871,5.78391948086491
La Paz,42,1213,Ayo Ayo,2014,848671,311615,229355,120000,307701,558597,1521198,13281679,0.848671,0.311615,0.229355,0.12,0.307701,0.558597,1.521198,13.281679,6.38978701412675,2.34620186197844
La Paz,42,1213,Ayo Ayo,2015,2320813,987661,823185,120000,509967,536173,2856986,19239234,2.320813,0.987661,0.823185,0.12,0.509967,0.536173,2.856986,19.239234,12.0629178895584,5.13357756343106
La Paz,42,1213,Ayo Ayo,2016,1183561,573667,409044,60000,200850,253265,1436826,17246104,1.183561,0.573667,0.409044,0.06,0.20085,0.253265,1.436826,17.246104,6.86277318053979,3.32635707171892
La Paz,42,1213,Ayo Ayo,2017,710461,70000,617975,80000,22486,354914,1115375,13886365,0.710461,0.07,0.617975,0.08,0.022486,0.354914,1.115375,13.886365,5.11624892475461,0.504091603526193
La Paz,42,1213,Ayo Ayo,2018,70000,70000,,80000,,140000,260000,15294057,0.07,0.07,,0.08,,0.14,0.26,15.294057,0.45769412262554,0.45769412262554
La Paz,42,1213,Ayo Ayo,2019,70000,70000,,80000,,140000,260000,19598408,0.07,0.07,,0.08,,0.14,0.26,19.598408,0.357171868245625,0.357171868245625
La Paz,42,1213,Ayo Ayo,2020,70000,70000,,80000,,110000,230000,12438013,0.07,0.07,,0.08,,0.11,0.23,12.438013,0.562790857349964,0.562790857349964
