dept,cultivo,year,indicator,value
Cochabamba,Durazno,2016,rendimiento,7078
Cochabamba,Durazno,2017,rendimiento,6999
Cochabamba,Durazno,2018,rendimiento,7460
Cochabamba,Durazno,2019,rendimiento,7524.2581714698
Cochabamba,Durazno,2020,rendimiento,7621
Cochabamba,Frutilla,1984,rendimiento,4842
Cochabamba,Frutilla,1985,rendimiento,4842
Cochabamba,Frutilla,1986,rendimiento,4489
Cochabamba,Frutilla,1987,rendimiento,4676
Cochabamba,Frutilla,1988,rendimiento,4830
Cochabamba,Frutilla,1989,rendimiento,4701
Cochabamba,Frutilla,1990,rendimiento,4807
Cochabamba,Frutilla,1991,rendimiento,5068
Cochabamba,Frutilla,1992,rendimiento,4839
Cochabamba,Frutilla,1993,rendimiento,4913
Cochabamba,Frutilla,1994,rendimiento,4857
Cochabamba,Frutilla,1995,rendimiento,4940
Cochabamba,Frutilla,1996,rendimiento,4827
Cochabamba,Frutilla,1997,rendimiento,4946
Cochabamba,Frutilla,1998,rendimiento,5020
Cochabamba,Frutilla,1999,rendimiento,5131
Cochabamba,Frutilla,2000,rendimiento,5043
Cochabamba,Frutilla,2001,rendimiento,5181
Cochabamba,Frutilla,2002,rendimiento,5017
Cochabamba,Frutilla,2003,rendimiento,5210
Cochabamba,Frutilla,2004,rendimiento,5073
Cochabamba,Frutilla,2005,rendimiento,5275
Cochabamba,Frutilla,2006,rendimiento,5326
Cochabamba,Frutilla,2007,rendimiento,5270
