dept_code,dept,program,tip,year,corriente_bob,corriente_pct,inversion_bob,inversion_pct,total_bob,total_pct,program_code
6,Potosí,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2019,13119460,1.33,120000,0.04,13239460,1.03,13
6,Potosí,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2020,14093875,1.49,308812,0.1,14402687,1.16,13
6,Potosí,13 DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,total,2021,7632754,0.98,50000,0.03,7682754,0.8,13
6,Potosí,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2012,2117294,0.45,,0,2117294,0.31,14
6,Potosí,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2013,3506822,0.62,,0,3506822,0.4,14
6,Potosí,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2014,4830656,0.77,,0,4830656,0.46,14
6,Potosí,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2015,6627796,0.9,,0,6627796,0.52,14
6,Potosí,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2016,5596733,0.7,,0,5596733,0.49,14
6,Potosí,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2017,17382508,2.18,1e+05,0.03,17482508,1.61,14
6,Potosí,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2018,6744144,0.88,94500,0.03,6838644,0.64,14
6,Potosí,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2019,8345476,0.85,130000,0.04,8475476,0.66,14
6,Potosí,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2020,12034742,1.27,105000,0.04,12139742,0.98,14
6,Potosí,"14 ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",total,2021,10968554,1.41,729560,0.39,11698114,1.21,14
6,Potosí,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2012,611006,0.13,4454935,2.18,5065941,0.75,15
6,Potosí,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2013,862253,0.15,2187000,0.72,3049253,0.35,15
6,Potosí,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2014,698000,0.11,3e+05,0.07,998000,0.09,15
6,Potosí,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2015,779000,0.11,1e+05,0.02,879000,0.07,15
6,Potosí,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2016,510321,0.06,,0,510321,0.04,15
6,Potosí,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2017,744000,0.09,,0,744000,0.07,15
6,Potosí,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2018,1473444,0.19,,0,1473444,0.14,15
6,Potosí,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2019,792000,0.08,,0,792000,0.06,15
6,Potosí,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2020,,0,,0,,0,15
6,Potosí,15 FUENTES DE ENERGÍA Y APOYO A LA ELECTRIFICACIÓN,total,2021,589000,0.08,,0,589000,0.06,15
6,Potosí,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2012,5697985,1.21,,0,5697985,0.84,16
6,Potosí,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2013,4852860,0.86,,0,4852860,0.56,16
6,Potosí,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2014,8809903,1.4,1300000,0.3,10109903,0.95,16
6,Potosí,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2015,7412404,1,7298487,1.33,14710891,1.14,16
6,Potosí,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2016,9214316,1.15,,0,9214316,0.81,16
6,Potosí,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2017,8886747,1.12,,0,8886747,0.82,16
6,Potosí,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2018,10019514,1.31,,0,10019514,0.94,16
6,Potosí,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2019,10439319,1.06,145729,0.05,10585048,0.82,16
6,Potosí,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2020,10663950,1.13,,0,10663950,0.86,16
6,Potosí,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2021,9170247,1.18,280141,0.15,9450388,0.98,16
6,Potosí,17 INFRAESTRUCTURA URBANA Y RURAL,total,2012,11764447,2.49,32211764,15.76,43976211,6.5,17
6,Potosí,17 INFRAESTRUCTURA URBANA Y RURAL,total,2013,5859307,1.04,68194620,22.32,74053927,8.54,17
6,Potosí,17 INFRAESTRUCTURA URBANA Y RURAL,total,2014,10576067,1.68,115363497,26.91,125939564,11.89,17
6,Potosí,17 INFRAESTRUCTURA URBANA Y RURAL,total,2015,17954419,2.43,121341750,22.18,139296169,10.82,17
6,Potosí,17 INFRAESTRUCTURA URBANA Y RURAL,total,2016,16185860,2.03,31875009,9.41,48060869,4.23,17
6,Potosí,17 INFRAESTRUCTURA URBANA Y RURAL,total,2017,35230550,4.42,84047182,28.89,119277732,10.97,17
6,Potosí,17 INFRAESTRUCTURA URBANA Y RURAL,total,2018,11694172,1.53,39922698,13.24,51616870,4.84,17
6,Potosí,17 INFRAESTRUCTURA URBANA Y RURAL,total,2019,16611952,1.68,43766000,14.36,60377952,4.68,17
6,Potosí,17 INFRAESTRUCTURA URBANA Y RURAL,total,2020,19212588,2.03,65276930,21.97,84489518,6.8,17
6,Potosí,17 INFRAESTRUCTURA URBANA Y RURAL,total,2021,19576857,2.52,43456052,23.25,63032909,6.54,17
6,Potosí,18 GESTIÓN DE CAMINOS VECINALES,total,2012,7877962,1.67,9666799,4.73,17544761,2.6,18
6,Potosí,18 GESTIÓN DE CAMINOS VECINALES,total,2013,7947016,1.42,47683217,15.61,55630233,6.42,18
6,Potosí,18 GESTIÓN DE CAMINOS VECINALES,total,2014,10980586,1.74,67182367,15.67,78162953,7.38,18
6,Potosí,18 GESTIÓN DE CAMINOS VECINALES,total,2015,15660697,2.12,41548620,7.59,57209317,4.45,18
6,Potosí,18 GESTIÓN DE CAMINOS VECINALES,total,2016,17064679,2.14,23306118,6.88,40370797,3.55,18
6,Potosí,18 GESTIÓN DE CAMINOS VECINALES,total,2017,13748216,1.73,10928516,3.76,24676732,2.27,18
6,Potosí,18 GESTIÓN DE CAMINOS VECINALES,total,2018,17201751,2.25,3629041,1.2,20830792,1.95,18
6,Potosí,18 GESTIÓN DE CAMINOS VECINALES,total,2019,31422264,3.18,7001643,2.3,38423907,2.98,18
6,Potosí,18 GESTIÓN DE CAMINOS VECINALES,total,2020,33670660,3.56,18643178,6.27,52313838,4.21,18
6,Potosí,18 GESTIÓN DE CAMINOS VECINALES,total,2021,20767286,2.67,6521643,3.49,27288929,2.83,18
6,Potosí,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2012,2846696,0.6,30000,0.01,2876696,0.43,19
6,Potosí,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2013,3372476,0.6,2223929,0.73,5596405,0.65,19
6,Potosí,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2014,4281115,0.68,7e+05,0.16,4981115,0.47,19
6,Potosí,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2015,4813312,0.65,199000,0.04,5012312,0.39,19
6,Potosí,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2016,5782648,0.72,,0,5782648,0.51,19
6,Potosí,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2017,5090755,0.64,,0,5090755,0.47,19
6,Potosí,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2018,5041317,0.66,50000,0.02,5091317,0.48,19
6,Potosí,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2019,7324872,0.74,,0,7324872,0.57,19
6,Potosí,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2020,4302195,0.45,,0,4302195,0.35,19
6,Potosí,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2021,3516811,0.45,,0,3516811,0.37,19
6,Potosí,20 GESTIÓN DE SALUD,total,2012,96993789,20.57,13131628,6.42,110125417,16.29,20
6,Potosí,20 GESTIÓN DE SALUD,total,2013,110088229,19.62,11154654,3.65,121242883,13.99,20
6,Potosí,20 GESTIÓN DE SALUD,total,2014,122731936,19.46,17812220,4.15,140544156,13.27,20
6,Potosí,20 GESTIÓN DE SALUD,total,2015,159880194,21.61,56033690,10.24,215913884,16.78,20
6,Potosí,20 GESTIÓN DE SALUD,total,2016,174308691,21.83,135749473,40.06,310058164,27.26,20
6,Potosí,20 GESTIÓN DE SALUD,total,2017,166867490,20.94,66597819,22.89,233465309,21.46,20
6,Potosí,20 GESTIÓN DE SALUD,total,2018,170695935,22.34,55464054,18.4,226159989,21.22,20
6,Potosí,20 GESTIÓN DE SALUD,total,2019,188434567,19.1,33710720,11.06,222145287,17.2,20
6,Potosí,20 GESTIÓN DE SALUD,total,2020,183965829,19.45,23184232,7.8,207150061,16.67,20
6,Potosí,20 GESTIÓN DE SALUD,total,2021,154381455,19.88,5073009,2.71,159454464,16.55,20
6,Potosí,21 GESTIÓN DE EDUCACIÓN,total,2012,95453018,20.24,20874127,10.21,116327145,17.21,21
6,Potosí,21 GESTIÓN DE EDUCACIÓN,total,2013,118851425,21.18,44930478,14.71,163781903,18.9,21
6,Potosí,21 GESTIÓN DE EDUCACIÓN,total,2014,125149446,19.84,59667055,13.92,184816501,17.45,21
6,Potosí,21 GESTIÓN DE EDUCACIÓN,total,2015,144830276,19.57,79773436,14.58,224603712,17.45,21
6,Potosí,21 GESTIÓN DE EDUCACIÓN,total,2016,146647285,18.37,58804348,17.35,205451633,18.07,21
6,Potosí,21 GESTIÓN DE EDUCACIÓN,total,2017,139318607,17.49,63008350,21.66,202326957,18.6,21
6,Potosí,21 GESTIÓN DE EDUCACIÓN,total,2018,140501544,18.39,58719175,19.48,199220719,18.7,21
6,Potosí,21 GESTIÓN DE EDUCACIÓN,total,2019,159870314,16.2,61795572,20.28,221665886,17.17,21
6,Potosí,21 GESTIÓN DE EDUCACIÓN,total,2020,149957014,15.86,46201797,15.55,196158811,15.78,21
6,Potosí,21 GESTIÓN DE EDUCACIÓN,total,2021,123703336,15.93,34043609,18.22,157746945,16.37,21
6,Potosí,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2012,9615343,2.04,21713839,10.62,31329182,4.63,22
6,Potosí,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2013,15971032,2.85,32084952,10.5,48055984,5.54,22
6,Potosí,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2014,18991622,3.01,25909999,6.04,44901621,4.24,22
6,Potosí,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2015,20480724,2.77,43052704,7.87,63533428,4.94,22
6,Potosí,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2016,22898335,2.87,17439417,5.15,40337752,3.55,22
6,Potosí,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2017,17421836,2.19,15291679,5.26,32713515,3.01,22
6,Potosí,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2018,18626825,2.44,11047264,3.66,29674089,2.78,22
6,Potosí,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2019,19854738,2.01,20260846,6.65,40115584,3.11,22
6,Potosí,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2020,18773543,1.99,32117534,10.81,50891077,4.09,22
6,Potosí,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2021,11598419,1.49,8547867,4.57,20146286,2.09,22
6,Potosí,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2012,3625395,0.77,2000,0,3627395,0.54,23
6,Potosí,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2013,4700452,0.84,780000,0.26,5480452,0.63,23
6,Potosí,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2014,7151907,1.13,,0,7151907,0.68,23
6,Potosí,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2015,7208770,0.97,2172000,0.4,9380770,0.73,23
6,Potosí,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2016,8475531,1.06,1500000,0.44,9975531,0.88,23
6,Potosí,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2017,8507053,1.07,2069292,0.71,10576345,0.97,23
6,Potosí,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2018,7765664,1.02,,0,7765664,0.73,23
6,Potosí,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2019,10771593,1.09,3180000,1.04,13951593,1.08,23
6,Potosí,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2020,10882758,1.15,1200000,0.4,12082758,0.97,23
6,Potosí,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2021,9459535,1.22,5e+05,0.27,9959535,1.03,23
6,Potosí,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2012,5074074,1.08,1429981,0.7,6504055,0.96,24
6,Potosí,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2013,5528199,0.99,3269733,1.07,8797932,1.02,24
6,Potosí,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2014,4359056,0.69,1257327,0.29,5616383,0.53,24
6,Potosí,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2015,4328639,0.59,1044139,0.19,5372778,0.42,24
6,Potosí,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2016,3936137,0.49,820000,0.24,4756137,0.42,24
6,Potosí,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2017,6604367,0.83,1575035,0.54,8179402,0.75,24
6,Potosí,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2018,5227324,0.68,1902802,0.63,7130126,0.67,24
6,Potosí,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2019,6508772,0.66,2e+05,0.07,6708772,0.52,24
6,Potosí,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2020,6007523,0.64,2075000,0.7,8082523,0.65,24
6,Potosí,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2021,3311596,0.43,1217846,0.65,4529442,0.47,24
6,Potosí,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2012,2365747,0.5,,0,2365747,0.35,25
6,Potosí,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2013,2858392,0.51,20000,0.01,2878392,0.33,25
6,Potosí,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2014,3458579,0.55,,0,3458579,0.33,25
6,Potosí,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2015,10104434,1.37,,0,10104434,0.79,25
6,Potosí,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2016,5323848,0.67,,0,5323848,0.47,25
6,Potosí,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2017,5593114,0.7,860000,0.3,6453114,0.59,25
6,Potosí,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2018,7020790,0.92,6e+05,0.2,7620790,0.72,25
6,Potosí,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2019,100852364,10.22,550000,0.18,101402364,7.85,25
6,Potosí,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2020,85724771,9.06,750539,0.25,86475310,6.96,25
6,Potosí,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2021,85509285,11.01,,0,85509285,8.88,25
6,Potosí,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2012,5575445,1.18,,0,5575445,0.82,26
6,Potosí,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2013,7238245,1.29,,0,7238245,0.84,26
6,Potosí,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2014,8965674,1.42,,0,8965674,0.85,26
6,Potosí,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2015,9848635,1.33,,0,9848635,0.77,26
6,Potosí,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2016,9029449,1.13,,0,9029449,0.79,26
6,Potosí,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2017,8129758,1.02,,0,8129758,0.75,26
6,Potosí,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2018,7449478,0.97,,0,7449478,0.7,26
6,Potosí,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2019,8108160,0.82,,0,8108160,0.63,26
6,Potosí,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2020,9428929,1,3e+05,0.1,9728929,0.78,26
6,Potosí,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2021,6910378,0.89,,0,6910378,0.72,26
6,Potosí,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2012,2149704,0.46,,0,2149704,0.32,27
6,Potosí,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2013,8722000,1.55,11894048,3.89,20616048,2.38,27
6,Potosí,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2014,8390602,1.33,,0,8390602,0.79,27
6,Potosí,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2015,10018736,1.35,,0,10018736,0.78,27
6,Potosí,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2016,11188144,1.4,474816,0.14,11662960,1.03,27
6,Potosí,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2017,8128640,1.02,,0,8128640,0.75,27
6,Potosí,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2018,8138702,1.07,,0,8138702,0.76,27
6,Potosí,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2019,9847185,1,,0,9847185,0.76,27
6,Potosí,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2020,7988757,0.84,,0,7988757,0.64,27
6,Potosí,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2021,2128456,0.27,,0,2128456,0.22,27
6,Potosí,28 DEFENSA DEL CONSUMIDOR,total,2012,65000,0.01,,0,65000,0.01,28
6,Potosí,28 DEFENSA DEL CONSUMIDOR,total,2013,225000,0.04,322142,0.11,547142,0.06,28
6,Potosí,28 DEFENSA DEL CONSUMIDOR,total,2014,280221,0.04,,0,280221,0.03,28
6,Potosí,28 DEFENSA DEL CONSUMIDOR,total,2015,267221,0.04,,0,267221,0.02,28
6,Potosí,28 DEFENSA DEL CONSUMIDOR,total,2016,420463,0.05,,0,420463,0.04,28
6,Potosí,28 DEFENSA DEL CONSUMIDOR,total,2017,526482,0.07,,0,526482,0.05,28
6,Potosí,28 DEFENSA DEL CONSUMIDOR,total,2018,599400,0.08,,0,599400,0.06,28
6,Potosí,28 DEFENSA DEL CONSUMIDOR,total,2019,1745185,0.18,,0,1745185,0.14,28
6,Potosí,28 DEFENSA DEL CONSUMIDOR,total,2020,509119,0.05,,0,509119,0.04,28
6,Potosí,28 DEFENSA DEL CONSUMIDOR,total,2021,255196,0.03,,0,255196,0.03,28
6,Potosí,29 SERVICIO DE FAENADO DE GANADO,total,2012,170000,0.04,,0,170000,0.03,29
6,Potosí,29 SERVICIO DE FAENADO DE GANADO,total,2013,305000,0.05,,0,305000,0.04,29
6,Potosí,29 SERVICIO DE FAENADO DE GANADO,total,2014,330042,0.05,,0,330042,0.03,29
6,Potosí,29 SERVICIO DE FAENADO DE GANADO,total,2015,585000,0.08,,0,585000,0.05,29
6,Potosí,29 SERVICIO DE FAENADO DE GANADO,total,2016,630000,0.08,,0,630000,0.06,29
6,Potosí,29 SERVICIO DE FAENADO DE GANADO,total,2017,775600,0.1,,0,775600,0.07,29
6,Potosí,29 SERVICIO DE FAENADO DE GANADO,total,2018,864000,0.11,,0,864000,0.08,29
6,Potosí,29 SERVICIO DE FAENADO DE GANADO,total,2019,875006,0.09,,0,875006,0.07,29
6,Potosí,29 SERVICIO DE FAENADO DE GANADO,total,2020,961460,0.1,,0,961460,0.08,29
6,Potosí,29 SERVICIO DE FAENADO DE GANADO,total,2021,270000,0.03,,0,270000,0.03,29
6,Potosí,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2012,230000,0.05,,0,230000,0.03,30
